feed_start_date,feed_end_date,feed_version,archive_url,archive_note
20220727,20220802,"Summer 2022, 2022-08-03T22:44:55+00:00, version D",https://cdn.mbtace.com/archive/20220727.zip,For Newburyport/Rockport Line weekday express shuttle buses.
20220722,20220726,"Summer 2022, 2022-07-29T21:02:45+00:00, version D",https://cdn.mbtace.com/archive/20220722.zip,chore: No CR-Lowell or CR-Haverhill disruption this weekend; fixup! chore: No CR-Lowell or CR-Haverhill disruption this weekend; fixup! chore: No CR-Lowell or CR-Haverhill disruption this weekend
20220720,20220721,"Summer 2022, 2022-07-27T18:04:24+00:00, version D",https://cdn.mbtace.com/archive/20220720.zip,
20220719,20220719,"Summer 2022, 2022-07-26T16:59:09+00:00, version D",https://cdn.mbtace.com/archive/20220719.zip,
20220712,20220718,"Summer 2022, 2022-07-19T19:40:41+00:00, version D",https://cdn.mbtace.com/archive/20220712.zip,
20220706,20220711,"Summer 2022, 2022-07-13T21:34:34+00:00, version D",https://cdn.mbtace.com/archive/20220706.zip,
20220701,20220705,"Summer 2022, 2022-07-08T21:06:19+00:00, version D",https://cdn.mbtace.com/archive/20220701.zip,"Introduces a new Hingham/Hull Ferry schedule with adjusted trip times throughout (usually no more than 5 minutes), as well as several new trips added on both weekdays and weekends. Schedule is retroactively in effect since 1 July 2022."
20220630,20220630,"Summer 2022, 2022-07-07T16:51:36+00:00, version D",https://cdn.mbtace.com/archive/20220630.zip,Suspends train service between Malden Center and North Station on selected weekends in July/August 2022.
20220623,20220629,"Summer 2022, 2022-06-30T22:13:00+00:00, version D",https://cdn.mbtace.com/archive/20220623.zip,
20220616,20220622,"Summer 2022, 2022-06-23T22:16:28+00:00, version D",https://cdn.mbtace.com/archive/20220616.zip,
20220610,20220615,"Summer 2022, 2022-06-17T21:58:56+00:00, version D",https://cdn.mbtace.com/archive/20220610.zip,
20220609,20220609,"Summer 2022, 2022-06-16T20:47:31+00:00, version D",https://cdn.mbtace.com/archive/20220609.zip,
20220603,20220608,"Summer 2022, 2022-06-10T21:40:32+00:00, version D",https://cdn.mbtace.com/archive/20220603.zip,chore: Revert Orient Heights Busway changes
20220602,20220602,"Summer 2022, 2022-06-09T19:37:00+00:00, version D",https://cdn.mbtace.com/archive/20220602.zip,
20220531,20220601,"Summer 2022, 2022-06-07T20:23:40+00:00, version D",https://cdn.mbtace.com/archive/20220531.zip,
20220527,20220530,"Spring 2022, 2022-06-03T13:08:02+00:00, version D",https://cdn.mbtace.com/archive/20220527.zip,
20220526,20220526,"Spring 2022, 2022-06-02T19:17:41+00:00, version D",https://cdn.mbtace.com/archive/20220526.zip,
20220524,20220525,"Spring 2022, 2022-05-31T17:36:35+00:00, version D",https://cdn.mbtace.com/archive/20220524.zip,
20220513,20220523,"Spring 2022, 2022-05-20T21:03:45+00:00, version D",https://cdn.mbtace.com/archive/20220513.zip,
20220511,20220512,"Spring 2022, 2022-05-18T21:57:20+00:00, version D",https://cdn.mbtace.com/archive/20220511.zip,"Beginning 18 May 2022, Route 120 buses are moved from Berth B to Berth C, and morning Route 712/713 buses are moved from Berth C to Berths D/E due to Blue Line and Newburyport/Rockport Line shuttles occupying most of the Bennington St Busway. This commit shall be reverted once the latter of the Blue Line and Newburyport/Rockport Line diversions is completed."
20220506,20220510,"Spring 2022, 2022-05-13T14:09:34+00:00, version D",https://cdn.mbtace.com/archive/20220506.zip,"The Beverlyâ€“Orient Heights express shuttle route was accidentally configured to be unhidden, leading it to be surfaced in lists of bus routes in the v3 API and in some third-party applications. This commit hides this shuttle route."
20220505,20220505,"Spring 2022, 2022-05-12T14:51:42+00:00, version D",https://cdn.mbtace.com/archive/20220505.zip,
20220502,20220504,"Spring 2022, 2022-05-09T18:47:28+00:00, version D",https://cdn.mbtace.com/archive/20220502.zip,
20220501,20220501,"Spring 2022, 2022-05-08T23:08:37+00:00, version D",https://cdn.mbtace.com/archive/20220501.zip,
20220430,20220430,"Spring 2022, 2022-05-07T01:09:05+00:00, version D",https://cdn.mbtace.com/archive/20220430.zip,
20220426,20220429,"Spring 2022, 2022-05-03T14:50:42+00:00, version D",https://cdn.mbtace.com/archive/20220426.zip,
20220422,20220425,"Spring 2022, 2022-04-29T20:06:41+00:00, version D",https://cdn.mbtace.com/archive/20220422.zip,
20220421,20220421,"Spring 2022, 2022-04-28T20:16:31+00:00, version D",https://cdn.mbtace.com/archive/20220421.zip,
20220419,20220420,"Spring 2022, 2022-04-26T23:08:35+00:00, version D",https://cdn.mbtace.com/archive/20220419.zip,
20220408,20220418,"Spring 2022, 2022-04-15T16:38:12+00:00, version D",https://cdn.mbtace.com/archive/20220408.zip,
20220405,20220407,"Spring 2022, 2022-04-12T17:30:29+00:00, version D",https://cdn.mbtace.com/archive/20220405.zip,
20220404,20220404,"Spring 2022, 2022-04-11T22:09:40+00:00, version D",https://cdn.mbtace.com/archive/20220404.zip,
20220402,20220403,"Spring 2022, 2022-04-09T12:14:53+00:00, version D",https://cdn.mbtace.com/archive/20220402.zip,
20220330,20220401,"Spring 2022, 2022-04-06T21:59:38+00:00, version D",https://cdn.mbtace.com/archive/20220330.zip,"This change to the custom shuttle-building helper function makes it so that new trips get added to `multi_route_trips.txt`, which in turn allows the trips to show up on the Commuter Rail timetable on MBTA.com."
20220325,20220329,"Spring 2022, 2022-04-01T16:04:24+00:00, version D",https://cdn.mbtace.com/archive/20220325.zip,"Ensures that, when a transfers or pathways validation error occurs, the correct row's information is displayed in the error message. In Pandas, inner merges can result in non-documented reordering: See https://github.com/pandas-dev/pandas/issues/18776 to follow the open issue."
20220323,20220324,"Spring 2022, 2022-03-30T18:01:37+00:00, version D",https://cdn.mbtace.com/archive/20220323.zip,
20220322,20220322,"Spring 2022, 2022-03-29T22:11:13+00:00, version D",https://cdn.mbtace.com/archive/20220322.zip,
20220321,20220321,"Spring 2022, 2022-03-28T23:48:21+00:00, version D",https://cdn.mbtace.com/archive/20220321.zip,
20220317,20220320,"Spring 2022, 2022-03-24T01:21:15+00:00, version D",https://cdn.mbtace.com/archive/20220317.zip,* Add shuttle for Back Bay to North Station on the Orange Line; * Add a version of `GreenEGovernmentCenterNorthStation` that creates; transfers to the Orange Line shuttle
20220314,20220316,"Spring 2022, 2022-03-21T02:12:15+00:00, version D",https://cdn.mbtace.com/archive/20220314.zip,
20220312,20220313,"Spring 2022, 2022-03-19T17:37:16+00:00, version D",https://cdn.mbtace.com/archive/20220312.zip,"Based on new information from Service Planning, only the southern half of the Lechmere bus loop will be open for passengers Monday. So we move the coordiates of the Busway there. Also incorporates newly-created entrance/exit `stop_id`s."
20220310,20220311,"Spring 2022, 2022-03-17T17:50:03+00:00, version D",https://cdn.mbtace.com/archive/20220310.zip,
20220309,20220309,"Spring 2022, 2022-03-16T23:32:01+00:00, version D",https://cdn.mbtace.com/archive/20220309.zip,
20220304,20220308,"Spring 2022, 2022-03-11T23:54:18+00:00, version D",https://cdn.mbtace.com/archive/20220304.zip,
20220303,20220303,"Spring 2022, 2022-03-10T20:35:33+00:00, version D",https://cdn.mbtace.com/archive/20220303.zip,
20220302,20220302,"Spring 2022, 2022-03-09T15:11:01+00:00, version D",https://cdn.mbtace.com/archive/20220302.zip,
20220228,20220301,"Spring 2022, 2022-03-07T19:18:10+00:00, version D",https://cdn.mbtace.com/archive/20220228.zip,
20220223,20220227,"Spring 2022, 2022-03-02T23:35:03+00:00, version D",https://cdn.mbtace.com/archive/20220223.zip,"The original version of this Trainsformer export, introduced in pull request #1448, incorrectly had outbound Rockport Branch trains terminating at West Gloucester instead of Manchester. This commit, provided by a fresh Trainsformer export from Keolis, corrects issue. Note that one weekday peak-hour trip, Train 117, should still terminate at West Gloucester."
20220217,20220222,"Winter 2022, 2022-02-24T22:17:49+00:00, version D",https://cdn.mbtace.com/archive/20220217.zip,
20220215,20220216,"Winter 2022, 2022-02-22T17:40:56+00:00, version D",https://cdn.mbtace.com/archive/20220215.zip,feat: Support G/snap early departure trips from HASTUS
20220204,20220214,"Winter 2022, 2022-02-11T19:37:53+00:00, version D",https://cdn.mbtace.com/archive/20220204.zip,
20220127,20220203,"Winter 2022, 2022-02-03T21:25:29+00:00, version D",https://cdn.mbtace.com/archive/20220127.zip,
20220121,20220126,"Winter 2022, 2022-01-28T19:59:34+00:00, version D",https://cdn.mbtace.com/archive/20220121.zip,
20220120,20220120,"Winter 2022, 2022-01-27T16:52:06+00:00, version D",https://cdn.mbtace.com/archive/20220120.zip,
20220113,20220119,"Winter 2022, 2022-01-20T20:06:53+00:00, version D",https://cdn.mbtace.com/archive/20220113.zip,
20220106,20220112,"Winter 2022, 2022-01-13T20:21:02+00:00, version D",https://cdn.mbtace.com/archive/20220106.zip,
20220103,20220105,"Winter 2022, 2022-01-10T16:29:27+00:00, version D",https://cdn.mbtace.com/archive/20220103.zip,
20211231,20220102,"Winter 2022, 2022-01-07T21:27:20+00:00, version D",https://cdn.mbtace.com/archive/20211231.zip,
20211230,20211230,"Winter 2022, 2022-01-06T23:12:17+00:00, version D",https://cdn.mbtace.com/archive/20211230.zip,
20211228,20211229,"Winter 2022, 2022-01-04T16:37:40+00:00, version D",https://cdn.mbtace.com/archive/20211228.zip,
20211222,20211227,"Winter 2022, 2021-12-29T15:33:08+00:00, version D",https://cdn.mbtace.com/archive/20211222.zip,
20211209,20211221,"Winter 2022, 2021-12-16T18:03:26+00:00, version D",https://cdn.mbtace.com/archive/20211209.zip,
20211206,20211208,"Winter 2022, 2021-12-13T15:40:19+00:00, version D",https://cdn.mbtace.com/archive/20211206.zip,chore: Add validation for CR shuttle routes to have parented stops
20211129,20211205,"Winter 2022, 2021-12-06T20:03:40+00:00, version D",https://cdn.mbtace.com/archive/20211129.zip,"Companion commit to the previous supplemental bus detour (08dbb2c2). Ensures that shape points are sorted by shape_pt_sequence before truncating them as part of the through-routing process.; Why this matters: The bus detour patch adds new points to trips' shapes. Those new points are added to the end of the shapes.txt file, even if the points are not chronologically at the end of the shape/trip. This is usually not a problem since GTFS consumers are supposed to order points by shape_pt_sequence. These very particular trips, however, are affected by a through-routing script which breaks apart the trips into two or more parts. Consequently, the shapes get split up.; We try to be smart about splitting the shapes nearest specified start/end stop IDs, but don't do anything to make sure the points in the shape are first ordered properly. We assume they're already ordered by shape_pt_sequence since they usually already are, except in the edge case of shape patches. This commit resolves the conflict."
20211126,20211128,"Fall 2021, 2021-12-03T20:56:22+00:00, version D",https://cdn.mbtace.com/archive/20211126.zip,"This was used to enable secrets in the tests, but had some odd side; effects as GitHub assumes only one branch at a time can be ""deployed""; to an environment. We now have the required variables set as repository; secrets, so this workaround shouldn't be needed.; Since Actions throws strange errors when a ""deploy workflow"" is changed; to a ""non-deploy workflow"", this also changes the workflow name, making; it unrelated to the old one as far as Actions is concerned."
20211116,20211125,"Fall 2021, 2021-11-23T16:30:19+00:00, version D",https://cdn.mbtace.com/archive/20211116.zip,
20211111,20211115,"Fall 2021, 2021-11-18T18:25:50+00:00, version D",https://cdn.mbtace.com/archive/20211111.zip,
20211107,20211110,"Fall 2021, 2021-11-14T19:28:56+00:00, version D",https://cdn.mbtace.com/archive/20211107.zip,
20211105,20211106,"Fall 2021, 2021-11-12T20:48:33+00:00, version D",https://cdn.mbtace.com/archive/20211105.zip,
20211103,20211104,"Fall 2021, 2021-11-10T22:37:44+00:00, version D",https://cdn.mbtace.com/archive/20211103.zip,
20211027,20211102,"Fall 2021, 2021-11-03T18:01:28+00:00, version D",https://cdn.mbtace.com/archive/20211027.zip,
20211021,20211026,"Fall 2021, 2021-10-28T18:25:17+00:00, version D",https://cdn.mbtace.com/archive/20211021.zip,chore: Move Columbus Ave busway stop locations; fix: Consistent trip_headsigns toward Jackson Sq; feat: Change wheelchair_boarding value for Columbus Ave stops
20211019,20211020,"Fall 2021, 2021-10-26T17:05:50+00:00, version D",https://cdn.mbtace.com/archive/20211019.zip,
20211018,20211018,"Fall 2021, 2021-10-25T17:45:26+00:00, version D",https://cdn.mbtace.com/archive/20211018.zip,
20211014,20211017,"Fall 2021, 2021-10-21T18:39:02+00:00, version D",https://cdn.mbtace.com/archive/20211014.zip,
20211013,20211013,"Fall 2021, 2021-10-20T21:46:33+00:00, version D",https://cdn.mbtace.com/archive/20211013.zip,
20211011,20211012,"Fall 2021, 2021-10-18T00:44:11+00:00, version D",https://cdn.mbtace.com/archive/20211011.zip,
20211007,20211010,"Fall 2021, 2021-10-14T13:35:45+00:00, version D",https://cdn.mbtace.com/archive/20211007.zip,"These were the facilities of the old Lechmere station which is now; mostly demolished. The new station is not yet open, and will have its; own distinct facilities."
20210929,20211006,"Fall 2021, 2021-10-06T15:22:13+00:00, version D",https://cdn.mbtace.com/archive/20210929.zip,
20210927,20210928,"Fall 2021, 2021-10-04T18:42:53+00:00, version D",https://cdn.mbtace.com/archive/20210927.zip,
20210923,20210926,"Fall 2021, 2021-09-30T23:25:14+00:00, version D",https://cdn.mbtace.com/archive/20210923.zip,
20210921,20210922,"Fall 2021, 2021-09-28T21:35:58+00:00, version D",https://cdn.mbtace.com/archive/20210921.zip,
20210916,20210920,"Fall 2021, 2021-09-23T22:07:12+00:00, version D",https://cdn.mbtace.com/archive/20210916.zip,
20210914,20210915,"Fall 2021, 2021-09-21T22:07:39+00:00, version D",https://cdn.mbtace.com/archive/20210914.zip,
20210909,20210913,"Fall 2021, 2021-09-16T21:36:43+00:00, version D",https://cdn.mbtace.com/archive/20210909.zip,
20210902,20210908,"Fall 2021, 2021-09-09T19:47:21+00:00, version D",https://cdn.mbtace.com/archive/20210902.zip,
20210831,20210901,"Fall 2021, 2021-09-07T22:02:51+00:00, version D",https://cdn.mbtace.com/archive/20210831.zip,"Also corrects an extant stop ID at Malden Center, and inbound mode_transfer_time, for the BallardvaleMaldenCenter shuttle to match the HaverhillBallardvaleMaldenCenter shuttle."
20210825,20210830,"Fall 2021, 2021-09-01T14:45:09+00:00, version D",https://cdn.mbtace.com/archive/20210825.zip,
20210824,20210824,"Fall 2021, 2021-08-31T15:12:14+00:00, version D",https://cdn.mbtace.com/archive/20210824.zip,
20210819,20210823,"Fall 2021, 2021-08-26T16:25:11+00:00, version D",https://cdn.mbtace.com/archive/20210819.zip,
20210816,20210818,"Fall 2021, 2021-08-23T18:45:02+00:00, version D",https://cdn.mbtace.com/archive/20210816.zip,
20210814,20210815,"Fall 2021, 2021-08-21T18:40:30+00:00, version D",https://cdn.mbtace.com/archive/20210814.zip,chore: Suspend Ferry service on Aug 22 due to weather; chore: Suspend CapeFLYER service on Aug 22 due to weather; fix: Update Needham Line validation for Aug 21 work
20210813,20210813,"Fall 2021, 2021-08-20T20:28:38+00:00, version D",https://cdn.mbtace.com/archive/20210813.zip,chore: Suspend Ferry service on Aug 22 due to weather; chore: Suspend CapeFLYER service on Aug 22 due to weather; fix: Update Needham Line validation for Aug 21 work
20210812,20210812,"Fall 2021, 2021-08-19T22:24:22+00:00, version D",https://cdn.mbtace.com/archive/20210812.zip,"To align with the removal of the ""ready revision"" association in Arrow,; this removes the `ARROW_ONLY_READIED_DISRUPTIONS` environment variable; and all logic connected to it. `gtfs_creator` will now always apply and; publish the latest revision of disruptions retrieved from Arrow."
20210809,20210811,"Fall 2021, 2021-08-16T20:05:51+00:00, version D",https://cdn.mbtace.com/archive/20210809.zip,"Suppresses the GLX pre-revenue schedules from being published at this time, instead reusing the schedule from the first half of the fall. Also creates Shuttle objects to suspend the Union Square branch from GTFS later in the fall once testing begins."
20210806,20210808,"Summer 2021, 2021-08-13T20:00:37+00:00, version D",https://cdn.mbtace.com/archive/20210806.zip,
20210804,20210805,"Summer 2021, 2021-08-11T21:04:06+00:00, version D",https://cdn.mbtace.com/archive/20210804.zip,
20210728,20210803,"Summer 2021, 2021-08-04T21:21:24+00:00, version D",https://cdn.mbtace.com/archive/20210728.zip,
20210721,20210727,"Summer 2021, 2021-07-28T20:13:48+00:00, version D",https://cdn.mbtace.com/archive/20210721.zip,
20210715,20210720,"Summer 2021, 2021-07-22T17:45:09+00:00, version D",https://cdn.mbtace.com/archive/20210715.zip,"copied BeverlyRockport for new shuttle; changing sign names; gmake format; using stops and times from ticket; added whitespace for formatting; removed extra comma; removing comma; removed commas from sort.py; removing trips_data.py commas; removed comma; removed 50+ commas; removed route_patterns commas; removed commas from helpers.py; removed shuttles.py commas; removed validate.py commas; removed dictionary commas; removed 3 commas; created shapes; new shuttle route added; removed comma from __init__.py; reverting format for gtfs_creator2/disruptions/disruption_results.py; reverting distance_between_stops.py; ran gmake format; removed IndependenceDay; reverting optimize_calendar_dates.py; reverting archive.py; reverted __init__.py; reverted gtfs_creator2/boat/route_patterns_data.py; reverting trips_data; reverting route_patterns.py; reverting disruption.py; reverting simple_shuttle.py; reverting __init__.py, facilities, and properties; removing commas; reverted route_patterns, stop_times, stops, through_routed_trips, and transfers.py; reverted update, helpers, stops, travel_time.py; reverted prevalidate, directions, typicality, main.py; reverting sort_order.py; adding route to CR_SERVICE_SEPARATIONS; removing unneeded fields and using unique suffic; correcting route_name; added line_id and route_long_name; changed BrooklineVillageRiversidePartial suffix; removed calendar_dates.txt; ran gmake format; removed commas; changed route_types to routes; ran gmake format; ran gmake format; new disruption added for testing. will remove later; adding days attribute to Disruption; service_ids added to excepted_services; pulled in IndependenceDay commit from master; changed route_short_name; headsign and train_headsign corrections; using abbreviated service_ids for exceptions; got new keolis files; ran gmake format; changed headsign for inbound direction; removed Disruption; adding new service_ids to excepted services"
20210709,20210714,"Summer 2021, 2021-07-16T17:03:45+00:00, version D",https://cdn.mbtace.com/archive/20210709.zip,"copied BeverlyRockport for new shuttle; changing sign names; gmake format; using stops and times from ticket; added whitespace for formatting; removed extra comma; removing comma; removed commas from sort.py; removing trips_data.py commas; removed comma; removed 50+ commas; removed route_patterns commas; removed commas from helpers.py; removed shuttles.py commas; removed validate.py commas; removed dictionary commas; removed 3 commas; created shapes; new shuttle route added; removed comma from __init__.py; reverting format for gtfs_creator2/disruptions/disruption_results.py; reverting distance_between_stops.py; ran gmake format; removed IndependenceDay; reverting optimize_calendar_dates.py; reverting archive.py; reverted __init__.py; reverted gtfs_creator2/boat/route_patterns_data.py; reverting trips_data; reverting route_patterns.py; reverting disruption.py; reverting simple_shuttle.py; reverting __init__.py, facilities, and properties; removing commas; reverted route_patterns, stop_times, stops, through_routed_trips, and transfers.py; reverted update, helpers, stops, travel_time.py; reverted prevalidate, directions, typicality, main.py; reverting sort_order.py; adding route to CR_SERVICE_SEPARATIONS; removing unneeded fields and using unique suffic; correcting route_name; added line_id and route_long_name; changed BrooklineVillageRiversidePartial suffix; removed calendar_dates.txt; ran gmake format; removed commas; changed route_types to routes; ran gmake format; ran gmake format; new disruption added for testing. will remove later; adding days attribute to Disruption; service_ids added to excepted_services; pulled in IndependenceDay commit from master; changed route_short_name; headsign and train_headsign corrections; using abbreviated service_ids for exceptions; got new keolis files; ran gmake format; changed headsign for inbound direction; removed Disruption; adding new service_ids to excepted services"
20210707,20210708,"Summer 2021, 2021-07-14T20:20:03+00:00, version D",https://cdn.mbtace.com/archive/20210707.zip,
20210701,20210706,"Summer 2021, 2021-07-08T20:47:35+00:00, version D",https://cdn.mbtace.com/archive/20210701.zip,
20210625,20210630,"Summer 2021, 2021-07-02T21:41:49+00:00, version D",https://cdn.mbtace.com/archive/20210625.zip,
20210623,20210624,"Summer 2021, 2021-06-30T20:50:05+00:00, version D",https://cdn.mbtace.com/archive/20210623.zip,
20210618,20210622,"Summer 2021, 2021-06-25T23:48:48+00:00, version D",https://cdn.mbtace.com/archive/20210618.zip,
20210617,20210617,"Summer 2021, 2021-06-24T19:32:29+00:00, version D",https://cdn.mbtace.com/archive/20210617.zip,
20210615,20210616,"Summer 2021, 2021-06-22T19:41:00+00:00, version D",https://cdn.mbtace.com/archive/20210615.zip,
20210614,20210614,"Summer 2021, 2021-06-21T23:04:48+00:00, version D",https://cdn.mbtace.com/archive/20210614.zip,
20210611,20210613,"Summer 2021, 2021-06-18T15:43:14+00:00, version D",https://cdn.mbtace.com/archive/20210611.zip,Changes trip_headsign for the afternoon outbound variant of Route CT3 corresponding to a change on the physical headsigns starting June 21. New text better differentiates morning and afternoon routings.
20210607,20210610,"Summer 2021, 2021-06-14T17:31:11+00:00, version D",https://cdn.mbtace.com/archive/20210607.zip,
20210603,20210606,"Summer 2021, 2021-06-10T19:34:22+00:00, version D",https://cdn.mbtace.com/archive/20210603.zip,
20210602,20210602,"Summer 2021, 2021-06-09T15:46:47+00:00, version D",https://cdn.mbtace.com/archive/20210602.zip,Reverts to Summer 2021 routing for Route 80 outbound around Roslindale Square. Completion of a bus stop relocation to faciliate the route change will not be ready by June 20. This patch is anticipated to be needed until June 22.
20210531,20210601,"Spring 2021, 2021-06-07T17:45:09+00:00, version D",https://cdn.mbtace.com/archive/20210531.zip,
20210528,20210530,"Spring 2021, 2021-06-04T17:11:46+00:00, version D",https://cdn.mbtace.com/archive/20210528.zip,
20210522,20210527,"Spring 2021, 2021-05-29T20:06:08+00:00, version D",https://cdn.mbtace.com/archive/20210522.zip,
20210521,20210521,"Spring 2021, 2021-05-28T19:08:02+00:00, version D",https://cdn.mbtace.com/archive/20210521.zip,
20210519,20210520,"Spring 2021, 2021-05-26T20:30:06+00:00, version D",https://cdn.mbtace.com/archive/20210519.zip,
20210514,20210518,"Spring 2021, 2021-05-21T20:11:54+00:00, version D",https://cdn.mbtace.com/archive/20210514.zip,
20210511,20210513,"Spring 2021, 2021-05-18T19:39:57+00:00, version D",https://cdn.mbtace.com/archive/20210511.zip,
20210507,20210510,"Spring 2021, 2021-05-14T15:00:12+00:00, version D",https://cdn.mbtace.com/archive/20210507.zip,"created HaverhillLawrence SimpleShuttle instance; added 3 shuttle stops; shape KML files created; new route added; directions route name exceptions files updated; Disruption added to disruptions.py; end_state should be a single date, not a list of dates; Disruption comment now states correct shuttle; inbound direction is North Station; removed HaverhillLawrence Disruption"
20210430,20210506,"Spring 2021, 2021-05-07T20:18:57+00:00, version D",https://cdn.mbtace.com/archive/20210430.zip,
20210426,20210429,"Spring 2021, 2021-05-03T21:46:08+00:00, version D",https://cdn.mbtace.com/archive/20210426.zip,
20210423,20210425,"Spring 2021, 2021-04-30T21:09:57+00:00, version D",https://cdn.mbtace.com/archive/20210423.zip,chore: Validate that all connecting CR trains have transfers; chore: Manually add Newburyport/Rockport transfer from May 3
20210421,20210422,"Spring 2021, 2021-04-28T22:04:02+00:00, version D",https://cdn.mbtace.com/archive/20210421.zip,"Since `ReplaceService` happens before `Disruption`, the Newton RailBus; disruption would also affect Memorial Day, creating an extra service.; The items are reordered to make the actual order of processing clearer."
20210413,20210420,"Spring 2021, 2021-04-20T21:10:12+00:00, version D",https://cdn.mbtace.com/archive/20210413.zip,
20210409,20210412,"Spring 2021, 2021-04-16T21:00:12+00:00, version D",https://cdn.mbtace.com/archive/20210409.zip,
20210408,20210408,"Spring 2021, 2021-04-15T21:08:13+00:00, version D",https://cdn.mbtace.com/archive/20210408.zip,
20210405,20210407,"Spring 2021, 2021-04-12T19:51:14+00:00, version D",https://cdn.mbtace.com/archive/20210405.zip,"This enhances `RouteTypeDisruption` (now `ReplaceService`) to enable; directly specifying lists of service IDs to deactivate and activate,; instead of looking up services based on dates and route criteria. This; allows activating services that don't exist at all in the pre-disruption; calendar, which will be necessary to activate the ""storm schedules"" (and; potentially other schedules) under the new HASTUS import process."
20210329,20210404,"Spring 2021, 2021-04-05T18:21:23+00:00, version D",https://cdn.mbtace.com/archive/20210329.zip,
20210326,20210328,"Spring 2021, 2021-04-02T22:13:16+00:00, version D",https://cdn.mbtace.com/archive/20210326.zip,
20210324,20210325,"Spring 2021, 2021-03-31T21:15:36+00:00, version D",https://cdn.mbtace.com/archive/20210324.zip,
20210320,20210323,"Spring 2021, 2021-03-27T15:01:22+00:00, version D",https://cdn.mbtace.com/archive/20210320.zip,
20210317,20210319,"Spring 2021, 2021-03-24T18:51:16+00:00, version D",https://cdn.mbtace.com/archive/20210317.zip,"moved CompletedStopClosure to 2021-Spring-v2 from 2021-Winter-v4; removed references to 2021-Winter-v4 from update.py; removed Winter from transitmaster/update.py; removed winter 2021 from calendar_attributes.py; removed distruptions that ended/deactivated before 2021-03-24; removed rows with 24,Z for old_route_id_short,via_variant; removing rows starting with 24,Y and 57,Z; fixed empty dictionary formatting; restored ferry and commuter rail ratings for winter 2021"
20210312,20210316,"Spring 2021, 2021-03-19T19:03:44+00:00, version D",https://cdn.mbtace.com/archive/20210312.zip,"WIP on BrooklineHillsRiverside; removed stop_sequences. started adding to times list; fixed start_stop and end_stop; filled in times fields in SimpleShuttleDirection; added new route, route name exception, and directions; chore: Add shuttle bus shapes; fix: Formatting; correction to route_long_name; shape name correction"
20210311,20210311,"Spring 2021, 2021-03-18T21:59:43+00:00, version D",https://cdn.mbtace.com/archive/20210311.zip,
20210310,20210310,"Spring 2021, 2021-03-17T03:28:44+00:00, version D",https://cdn.mbtace.com/archive/20210310.zip,
20210304,20210309,"Spring 2021, 2021-03-11T23:38:54+00:00, version D",https://cdn.mbtace.com/archive/20210304.zip,
20210224,20210303,"Spring 2021, 2021-03-03T23:00:33+00:00, version D",https://cdn.mbtace.com/archive/20210224.zip,
20210219,20210223,"Spring 2021, 2021-02-26T21:02:09+00:00, version D",https://cdn.mbtace.com/archive/20210219.zip,
20210217,20210218,"Winter 2021, 2021-02-24T23:52:33+00:00, version D",https://cdn.mbtace.com/archive/20210217.zip,"The commit in which these shuttles were introduced was made before the routing and stop locations were finalized by other departments, so here we adjust to reflect the final operating plan."
20210215,20210216,"Winter 2021, 2021-02-22T20:28:23+00:00, version D",https://cdn.mbtace.com/archive/20210215.zip,
20210212,20210214,"Winter 2021, 2021-02-19T15:44:31+00:00, version D",https://cdn.mbtace.com/archive/20210212.zip,
20210211,20210211,"Winter 2021, 2021-02-18T18:43:02+00:00, version D",https://cdn.mbtace.com/archive/20210211.zip,
20210210,20210210,"Winter 2021, 2021-02-17T20:38:20+00:00, version D",https://cdn.mbtace.com/archive/20210210.zip,started new SimpleShuttle definitions; made SimpleShutte name for babcock and kenmore alphabetical; changed some attributes in BabcockStreetKenmore; start and end stops added; updates lists of times; starting KenmoreWashingtonStreet; edited times lists and stops lists; removed duplicate KenmoreWashingtonStreet; created new shapes; changed Kenmore Street to Kenmore; changed route from BlandfordWashington to Kenmore Washington; removed comment; updated endstop for KenmoreWashingtonStreet direction 1; removed st paul street from direction toward kenmore; added stop 952 on outbound trips for Ganby St; added routes and directions; added St. Marys Street stop for Babcock to Kenmore; added St. Marys Street stop for Washington Street to Kenmore
20210205,20210209,"Winter 2021, 2021-02-12T18:00:08+00:00, version D",https://cdn.mbtace.com/archive/20210205.zip,
20210203,20210204,"Winter 2021, 2021-02-10T14:08:10+00:00, version D",https://cdn.mbtace.com/archive/20210203.zip,
20210128,20210202,"Winter 2021, 2021-02-04T19:25:29+00:00, version D",https://cdn.mbtace.com/archive/20210128.zip,"Accomplished by adding platform_names to recently-served ferry docks, since stops with non-null platform_name are not truncated"
20210125,20210127,"Winter 2021, 2021-02-01T18:16:52+00:00, version D",https://cdn.mbtace.com/archive/20210125.zip,
20210121,20210124,"Winter 2021, 2021-01-28T16:53:02+00:00, version D",https://cdn.mbtace.com/archive/20210121.zip,
20210114,20210120,"Winter 2021, 2021-01-21T20:18:33+00:00, version D",https://cdn.mbtace.com/archive/20210114.zip,"Adds a HASTUS patch to move Stop 69 (Mass Ave at Hancock St, southbound) on Route 1."
20210108,20210113,"Winter 2021, 2021-01-15T21:59:55+00:00, version D",https://cdn.mbtace.com/archive/20210108.zip,"- When we started activating storm schedules at the beginning of the pandemic, we disabled validations that checked that each route was running on the appropriate days. It's since become a liability. So this reenables it while adding in some logic for the Commuter Rail service we're temporarily suspending (and other bus routes not currently running)."
